job_mapped,skills,work_type,keyword,company
Solutions Architect,"['asana', 'monday.com']",Remote,Solutions Architect,Symplast
Solutions Architect,"['amazon web services (aws)', 'databricks', 'machine learning', 'python', 'sql', 'snowflake']",Hybrid,Solutions Architect,Michael James Associates
Solutions Architect,['microsoft dynamics 365'],Remote,Solutions Architect,Langham Recruitment
Solutions Architect,"['django', 'docker', 'fastapi', 'flask', 'kubernetes', 'node.js', 'python', 'restful apis', 'rust', 'sagemaker']",Remote,Solutions Architect,Jobgether
Solutions Architect,"['data warehousing', 'soap']",Remote,Solutions Architect,memoryBlue
Solutions Architect,['keras'],On-site,Solutions Architect,Kelax Solutions Pvt. Ltd.
Solutions Architect,"['data modeling', 'heroku', 'javascript', 'sql']",Remote,Solutions Architect,Jobgether
Solutions Architect,"['data warehousing', 'databricks', 'machine learning', 'python', 'sql', 'snowflake', 'teradata']",Remote,Solutions Architect,"Squadron Data, Inc."
Solutions Architect,"['power bi', 'sql']",Hybrid,Solutions Architect,Otel AI
Solutions Architect,"['amazon web services (aws)', 'devsecops', 'microsoft dynamics 365']",On-site,Solutions Architect,Astra Financial Indonesia
Solutions Architect,"['palo alto networks', 'sd-wan']",Remote,Solutions Architect,Insight Global
Solutions Architect,"['mulesoft', 'soap']",Hybrid,Solutions Architect,Engage People Recruitment
Solutions Architect,"['microsoft azure', 'sql']",Hybrid,Solutions Architect,Propel
Solutions Architect,['scrum'],Remote,Solutions Architect,La Fosse
Solutions Architect,['saml'],Remote,Solutions Architect,CoverGo | Insurtech
Solutions Architect,['level design'],Remote,Solutions Architect,Investigo
Solutions Architect,"['ansible', 'fortinet', 'mlops', 'machine learning', 'python', 'sd-wan', 'siem', 'terraform']",Remote,Solutions Architect,Hamilton Barnes 🌳
Solutions Architect,"['digital forensics', 'langchain', 'penetration testing']",Remote,Solutions Architect,InfoSec People Ltd
Solutions Architect,['large language models (llms)'],Remote,Solutions Architect,ReSource Pro
AWS Solutions Architect,"['aws cdk', 'aws lambda', 'machine learning', 'python', 'terraform']",On-site,Solutions Architect,Daythree
Solutions Architect,"['databricks', 'generative ai', 'mlops']",On-site,Solutions Architect,Syngenta
Solutions Architect,"['python', 'workday']",Remote,Solutions Architect,TALENTMATE
Solutions Architect,"['power bi', 'sql']",Remote,Solutions Architect,eSoftware Associates Inc (ESW)
Solutions Architect,"['edge computing', 'foundation', 'mlops', 'machine learning', 'python', 'typescript']",Remote,Solutions Architect,Auterra Studio
Solutions Architect,"['langchain', 'natural language processing (nlp)', 'prompt engineering']",Remote,Solutions Architect,Hinshaw & Culbertson LLP
Solutions Architect,['prompt engineering'],Remote,Solutions Architect,Wisenbaker Builder Services
Solutions Architect,"['data lakes', 'dynamodb', 'feature engineering', 'generative ai', 'less', 'mlops', 'sagemaker']",Remote,Solutions Architect,RevStar
Solutions Architect,"['asana', 'monday.com']",Remote,Solutions Architect,HRBaires
Solutions Architect,"['amazon web services (aws)', 'load balancing', 'python', 'sagemaker']",Remote,Solutions Architect,CirrusHQ
Solutions Architect,['technical writing'],Remote,Solutions Architect,Soilair Selection
Pre-Sales Engineer,"['alteryx', 'automation anywhere', 'computer vision', 'data mining', 'informatica', 'machine learning', 'tableau', 'teradata']",On-site,Pre-Sales Engineer,Master Works
Pre-Sales Engineer,['generative ai'],Hybrid,Pre-Sales Engineer,Pathway
Pre-Sales Engineer,"['javascript', 'restful apis', 'sql']",Remote,Pre-Sales Engineer,SHIELD
Pre-Sales Engineer,"['less', 'penetration testing']",Remote,Pre-Sales Engineer,Focus Group
Pre-Sales Engineer,"['alteryx', 'automation anywhere', 'computer vision', 'data mining', 'informatica', 'machine learning', 'tableau', 'teradata']",Remote,Pre-Sales Engineer,Master Works
Pre-Sales Engineer,"['python', 'sql']",Remote,Pre-Sales Engineer,duvo.ai
Pre-Sales Engineer,"['foundation', 'less']",Hybrid,Pre-Sales Engineer,Telepatia AI
Pre-Sales Engineer,"['devsecops', 'siem']",Hybrid,Pre-Sales Engineer,Secure Network Solutions India Private Limited
Solutions Architect,['dhcp'],Remote,Pre-Sales Engineer,Barracuda
Pre-Sales Engineer,"['argocd', 'datadog', 'dynatrace', 'foundation', 'github', 'github actions', 'gitlab', 'junit', 'jenkins', 'kotlin', 'python', 'splunk']",Remote,Pre-Sales Engineer,Gradle Technologies
Pre-Sales Engineer,"['python', 'sql']",Remote,Pre-Sales Engineer,duvo.ai
Pre-Sales Engineer,"['foundation', 'grafana', 'kubernetes', 'openstack', 'prometheus']",Remote,Pre-Sales Engineer,Whitestack
Pre-Sales Engineer,"['generative ai', 'graphql', 'large language models (llms)', 'oauth 2.0', 'prompt engineering']",On-site,Pre-Sales Engineer,Uniphore
Pre-Sales Engineer,['git'],On-site,Pre-Sales Engineer,Ajax Systems
Pre-Sales Engineer,"['cryptography', 'docker', 'kubernetes', 'less', 'microsoft azure', 'openid connect', 'saml', 'windows server administration']",Hybrid,Pre-Sales Engineer,Thales
Pre-Sales Engineer,['power bi'],Hybrid,Pre-Sales Engineer,JBT Marel
Pre-Sales Engineer,['python'],On-site,Pre-Sales Engineer,Formlabs
Pre-Sales Engineer,"['penetration testing', 'siem']",Hybrid,Pre-Sales Engineer,"WEI (Worldcom Exchange, Inc.)"
Pre-Sales Engineer,['jest'],On-site,Pre-Sales Engineer,Dahua Technology Poland
Pre-Sales Engineer,"['foundation', 'jest']",Remote,Pre-Sales Engineer,Endego
Pre-Sales Engineer,['fortinet'],On-site,Pre-Sales Engineer,nx
Pre-Sales Engineer,['soc operations'],On-site,Pre-Sales Engineer,AccountabilIT
Pre-Sales Engineer,"['bgp', 'bash', 'cryptography', 'foundation', 'generative ai', 'ids/ips', 'kubernetes', 'less', 'php', 'python', 'soap', 'ssl/tls']",Hybrid,Pre-Sales Engineer,Thales
Pre-Sales Engineer,['jest'],On-site,Pre-Sales Engineer,Dahua Technology Poland
Technical Account Manager,['less'],Remote,Technical Account Manager,Accelero
Technical Account Manager,"['crowdstrike', 'databricks', 'okta', 'siem', 'servicenow', 'snowflake']",Remote,Technical Account Manager,Obsidian Security
Technical Account Manager,"['foundation', 'machine learning', 'python']",Hybrid,Technical Account Manager,Neural Concept
Technical Account Manager,"['foundation', 'okta']",Remote,Technical Account Manager,Weekday AI (YC W21)
Technical Account Manager,['foundation'],Remote,Technical Account Manager,HostPapa
Technical Account Manager,"['postman', 'soap']",Remote,Technical Account Manager,FinteqHub
Technical Account Manager,"['chef', 'datadog', 'docker', 'gitlab', 'javascript', 'jenkins', 'kubernetes', 'php', 'perl', 'puppet', 'python', 'ruby']",Hybrid,Technical Account Manager,Datadog
Technical Account Manager,['dhcp'],Remote,Technical Account Manager,Claroty
Technical Account Manager,['sql'],Remote,Technical Account Manager,Mindbody
Technical Account Manager,['phoenix'],Remote,Technical Account Manager,Oasis Security
Technical Account Manager,['foundation'],Remote,Technical Account Manager,Nue.io
Technical Account Manager,"['sql', 'servicenow']",On-site,Technical Account Manager,FunnelCake
Technical Account Manager,"['soap', 'sql']",Hybrid,Technical Account Manager,WebBeds
Technical Account Manager,"['ansible', 'chef', 'docker', 'git', 'kubernetes', 'linux system administration', 'puppet']",Remote,Technical Account Manager,Red Hat
Technical Account Manager,['jira'],On-site,Technical Account Manager,LRN
Technical Account Manager,"['foundation', 'incident response']",Hybrid,Technical Account Manager,Harvey
Technical Account Manager,['jira'],Remote,Technical Account Manager,RegEd
Technical Account Manager,"['sql', 'servicenow']",Remote,Technical Account Manager,FunnelCake
Technical Account Manager,['edge computing'],Remote,Technical Account Manager,Arista Networks
Technical Account Manager,"['computer vision', 'jira', 'machine learning']",Hybrid,Technical Account Manager,Chooch AI
Technical Account Manager,['foundation'],On-site,Technical Account Manager,CIO Technology Solutions
Technical Account Manager,['sql'],Remote,Technical Account Manager,US CLOUD: Microsoft Premier/Unified Support Alternative
Technical Account Manager,"['javascript', 'looker']",Remote,Technical Account Manager,Adelaide
Technical Account Manager,"['javascript', 'oauth 2.0', 'saml', 'sql']",Hybrid,Technical Account Manager,Docebo
Technical Account Manager,"['foundation', 'java', 'jira', 'kotlin', 'swift']",Remote,Technical Account Manager,Glia
Technical Account Manager,"['looker', 'sql', 'tableau']",Remote,Technical Account Manager,CloudZero
Technical Account Manager,['vite'],Hybrid,Technical Account Manager,Xelians
Technical Account Manager,['sql'],Remote,Technical Account Manager,Modern Treasury
Technical Account Manager,"['a/b testing', 'jira']",On-site,Technical Account Manager,DataBeat.io Media
Technical Account Manager,"['incident response', 'javascript', 'mongodb', 'mysql', 'nginx', 'node.js', 'postgresql', 'postman', 'python', 'soap']",Remote,Technical Account Manager,Jobgether
Technical Account Manager,['incident response'],Remote,Technical Account Manager,RapidSOS
Technical Account Manager,"['edge computing', 'kubernetes', 'sd-wan']",Remote,Technical Account Manager,Armada
IT Auditor,"['cobit', 'sql']",On-site,IT Auditor,SILAC Insurance Company
IT Auditor,"['cobit', 'github', 'javascript', 'python', 'qlikview', 'sql', 'tableau']",On-site,IT Auditor,Deloitte
IT Auditor,"['alteryx', 'jira', 'sql', 'servicenow', 'tableau']",On-site,IT Auditor,Travel + Leisure Co.
IT Auditor,['less'],Hybrid,IT Auditor,Deloitte
IT Auditor,"['cobit', 'phoenix', 'sql']",Remote,IT Auditor,Progressive Leasing
IT Auditor,['informatica'],Hybrid,IT Auditor,Newtone
IT Auditor,['python'],Remote,IT Auditor,A-LIGN
IT Auditor,"['cobit', 'github', 'javascript', 'python', 'qlikview', 'sql', 'tableau']",Hybrid,IT Auditor,Deloitte
IT Auditor,['cobit'],On-site,IT Auditor,Royal Caribbean Group
IT Auditor,['cobit'],On-site,IT Auditor,Jabil
IT Auditor,['cobit'],On-site,IT Auditor,K&H Csoport
IT Auditor,['jenkins'],On-site,IT Auditor,Mauldin & Jenkins
IT Auditor,['cobit'],On-site,IT Auditor,Unipol Assicurazioni
IT Auditor,"['cobit', 'javascript', 'python', 'sql', 'snowflake']",Hybrid,IT Auditor,Fidelity Canada
IT Auditor,['phoenix'],On-site,IT Auditor,Columbia Bank
IT Auditor,['cobit'],Hybrid,IT Auditor,Deloitte
IT Auditor,['cobit'],On-site,IT Auditor,Medtronic
IT Auditor,['sql'],Hybrid,IT Auditor,Deloitte
IT Auditor,['cobit'],Hybrid,IT Auditor,ION
IT Auditor,['data modeling'],On-site,IT Auditor,PwC
IT Auditor,['informatica'],Hybrid,IT Auditor,Crelan
IT Auditor,['foundation'],On-site,IT Auditor,DNV
IT Auditor,['less'],On-site,IT Auditor,CardWorks
IT Auditor,['cobit'],Hybrid,IT Auditor,BDO Germany
IT Auditor,"['alteryx', 'power bi', 'python', 'servicenow', 'tableau']",On-site,IT Auditor,MUFG
IT Auditor,"['cryptography', 'python']",Remote,IT Auditor,A-LIGN
IT Auditor,"['cobit', 'data warehousing', 'machine learning', 'power bi', 'tableau']",Hybrid,IT Auditor,Waters Corporation
IT Auditor,"['foundation', 'workday']",Hybrid,IT Auditor,Penn State University
IT Consultant,"['foundation', 'generative ai', 'less']",Hybrid,IT Consultant,Beckhoff Automation
IT Consultant,['powershell'],Hybrid,IT Consultant,Anbecom ICT
IT Consultant,"['angular', 'c#', 'java', 'snowflake']",On-site,IT Consultant,Netcompany
IT Consultant,"['python', 'sql', 'scrum', 'tableau']",Hybrid,IT Consultant,doubleSlash Net-Business GmbH
IT Consultant,['jira'],Hybrid,IT Consultant,MESKRU GmbH
IT Consultant,"['bash', 'grafana', 'kubernetes', 'microsoft azure', 'nginx', 'perl', 'prometheus', 'python']",Hybrid,IT Consultant,ConSol Software GmbH
IT Consultant,"['angular', 'c#', 'java', 'snowflake']",On-site,IT Consultant,Netcompany
IT Consultant,['scrum'],Hybrid,IT Consultant,Inpact
IT Consultant,['machine learning'],On-site,IT Consultant,BCG Platinion
IT Consultant,"['bash', 'microsoft azure', 'okta', 'powershell', 'workday']",On-site,IT Consultant,Pliancy
IT Business Analyst,['odoo'],Hybrid,IT Consultant,much. Consulting
IT Consultant,['machine learning'],On-site,IT Consultant,BCG Platinion
IT Consultant,['scrum'],Hybrid,IT Consultant,AKQUINET
IT Consultant,"['angular', 'c#', 'css3', 'git', 'html5', 'java', 'javascript', 'sql', 'spring boot']",Hybrid,IT Consultant,Netcompany
IT Business Analyst,['odoo'],Hybrid,IT Consultant,much. Consulting
IT Business Analyst,['identity and access management (iam)'],On-site,IT Consultant,Cleverbee Solutions
IT Consultant,['machine learning'],On-site,IT Consultant,BCG Platinion
IT Consultant,"['ansible', 'confluence', 'docker', 'grafana', 'jira', 'kubernetes', 'prometheus', 'terraform']",Remote,IT Consultant,JL.Digital GmbH
System Administrator,"['amazon web services (aws)', 'dhcp', 'fortinet', 'microsoft azure', 'sql']",On-site,IT Consultant,"Sigma Information Group, Inc."
IT Consultant,['powershell'],Hybrid,IT Consultant,AppSphere AG
IT Consultant,"['kanban', 'scrum']",Hybrid,IT Consultant,doubleSlash Net-Business GmbH
IT Consultant,"['angular', 'java', 'javascript', 'mendix', 'outsystems', 'python', 'typescript']",On-site,IT Consultant,Fyld
IT Consultant,['machine learning'],On-site,IT Consultant,BCG Platinion
IT Project Manager,"['azure devops', 'jira', 'trello']",Hybrid,IT Consultant,ELFO Srl
IT Consultant,"['machine learning', 'maya']",On-site,IT Consultant,BCG Platinion
IT Consultant,['machine learning'],On-site,IT Consultant,Boston Consulting Group (BCG)
Network Administrator,"['bgp', 'dhcp', 'ids/ips', 'siem', 'sql', 'wireshark']",On-site,Network Administrator,Comviva
Network Administrator,"['ansible', 'fortinet', 'python', 'sd-wan', 'siem', 'terraform']",On-site,Network Administrator,Hamilton Barnes 🌳
Network Administrator,"['ansible', 'fortinet']",Hybrid,Network Administrator,KCS iT
Network Administrator,['foundation'],On-site,Network Administrator,Westgate Resorts
Network Administrator,['foundation'],Remote,Network Administrator,Drees & Sommer España
Network Administrator,"['cisco ios', 'firewall configuration']",On-site,Network Administrator,ScriptPro
Network Administrator,['sd-wan'],On-site,Network Administrator,Accylerate
Network Administrator,"['ansible', 'bash', 'dhcp', 'git', 'github', 'grafana', 'mikrotik', 'powershell', 'prometheus']",On-site,Network Administrator,eBag
